ensembl_gene_id	external_gene_name	entrezgene_id
YDR004W	RAD57	851567
YHR027C	RPN1	856422
YML018C		854990
YER155C	BEM2	856899
YLR146W-A		3799977
YBR297W	MAL33	852600
YBL008W-A		1466442
YJR117W	STE24	853581
YNL022C	RCM1	855709
YML032C	RAD52	854976
YOR192C	THI72	854364
YPR108W-A		1466522
YOR304C-A	BIL1	854481
YBR156C	SLI15	852453
YGL187C	COX4	852688
YLR066W	SPC3	850755
YDL166C	FAP7	851388
YKR097W	PCK1	853972
YOR145C	PNO1	854317
YOL067C	RTG1	854087
YDR063W	AIM7	851635
YIL112W	HOS4	854694
YNL042W	BOP3	855686
YNL175C	NOP13	855547
YBR162W-A	YSY6	852460
YGL057C	GEP7	852823
YGL244W	RTF1	852607
YOR116C	RPO31	854283
YOL070C	NBA1	854084
YMR126C	DLT1	855156
YOL033W	MSE1	854124
YOR033C	EXO1	854198
YOL024W		854134
YNL265C	IST1	855456
YMR179W	SPT21	855217
YMR067C	UBX4	855089
YPL272C	PBI1	855856
YKL108W	SLD2	853752
YDR032C	PST2	851596
YLL018C-A	COX19	850642
YNL131W	TOM22	855592
YNL307C	MCK1	855409
YLR092W	SUL2	850781
YGR287C	IMA1	853204
YIR012W	SQT1	854829
YKL009W	MRT4	853860
YOR324C	FRT1	854503
YOR006C	TSR3	854167
YDL143W	CCT4	851412
YIL156W	UBP7	854650
YOR166C	SWT1	854337
YOR177C	MPC54	854349
YPL077C		856028
YHR112C		856512
YMR150C	IMP1	855182
YBR256C	RIB5	852559
YDR071C	PAA1	851643
YDR093W	DNF2	851667
YLR373C	VID22	851088
YJL165C	HAL5	853274
YOL004W	SIN3	854158
YOL125W	TRM13	853995
YML010W	SPT5	854999
YOR128C	ADE2	854295
YDR384C	ATO3	851992
YGR245C	SDA1	853160
YER053C	PIC2	856779
YLR029C	RPL15A	850716
YGR016W		852899
YLR224W	UCC1	850921
YLR299W	ECM38	851006
YMR026C	PEX12	855041
YBL076C	ILS1	852202
YHR050W	SMF2	856447
YLR309C	IMH1	851018
YNR038W	DBP6	855774
YIL002C	INP51	854815
YDL164C	CDC9	851391
YJL078C	PRY3	853367
YBR030W	RKM3	852318
YPL047W	SGF11	856060
YGR111W		853008
YKL015W	PUT3	853854
YOR118W	RTC5	854285
YNR008W	LRO1	855742
YGL077C	HNM1	852803
YPR133C	SPN1	856251
YAR071W	PHO11	851299
YDL049C	KNH1	851511
YEL039C	CYC7	856672
YAL064W		851235
YHR167W	THP2	856572
YGR037C	ACB1	852925
YPR082C	DIB1	856197
YKR002W	PAP1	853871
YOL010W	RCL1	854152
YOR083W	WHI5	854249
YLR367W	RPS22B	851082
YHR168W	MTG2	856573
YDR334W	SWR1	851934
YGR109C	CLB6	853003
YPL189C-A	COA2	1466518
YNL254C	RTC4	855467
YER044C	ERG28	856767
YGR133W	PEX4	853034
YBR096W		852393
YDL217C	TIM22	851309
YKL210W	UBA1	853670
YER048C	CAJ1	856772
YDL036C	PUS9	851525
YDR456W	NHX1	852066
YHR203C	RPS4B	856610
YHR203C	RPS4B	853610
YNL151C	RPC31	855571
YMR261C	TPS3	855303
YBR033W	EDS1	852321
YIL046W-A		1466492
YKR046C	PET10	853920
YKL170W	MRPL38	853684
YER028C	MIG3	856750
YGL258W-A		852633
YNL090W	RHO2	855634
YCR098C	GIT1	850462
YNL038W	GPI15	855690
YMR281W	GPI12	855324
YHR213W-A		1466532
YMR175W-A		1466501
YMR259C	TRM732	855301
YDR221W	GTB1	851807
YGL202W	ARO8	852672
YLR381W	CTF3	851097
YLR448W	RPL6B	851169
YPL056C	LCL1	856051
YLR098C	CHA4	850787
YDR320C	SWA2	851918
YNR030W	ALG12	855764
YPR074C	TKL1	856188
YOR233W	KIN4	854408
YHR194W	MDM31	856601
YER053C-A		856780
YNL006W	LST8	855726
YMR047C	NUP116	855066
YHR127W		856528
YLR300W	EXG1	851007
YJL127C-B		1466466
YOL017W	ESC8	854143
YLR192C	HCR1	850889
YHR149C	SKG6	856554
YGR296C-B		4594642
YLR293C	GSP1	851000
YPR094W	RDS3	856209
YHR051W	COX6	856448
YDL056W	MBP1	851503
YDR084C	TVP23	851657
YFL052W		850492
YIL152W		854654
YMR205C	PFK2	855245
YMR235C	RNA1	855275
YCR009C	RVS161	850367
YBL036C		852244
YER143W	DDI1	856886
YDL051W	LHP1	851509
YMR241W	YHM2	855282
YIL155C	GUT2	854651
YDL161W	ENT1	851392
YOR323C	PRO2	854501
YER014W	HEM14	856733
YLR044C	PDC1	850733
YGL049C	TIF4632	852833
YGR263C	SAY1	853179
YNL214W	PEX17	855507
YNL019C		855712
YMR316C-A		855365
YJR074W	MOG1	853537
YBL111C		852161
YOL030W	GAS5	854127
YER034W		856756
YMR210W	MGL2	855250
YMR158W	MRPS8	855190
YOL019W-A		1466477
YDR375C	BCS1	851981
YER114C	BOI2	856850
YLR035C	MLH2	850722
YMR162C	DNF3	855197
YJL197W	UBP12	853242
YBR110W	ALG1	852407
YJL048C	UBX6	853399
YGL131C	SNT2	852746
YFL028C	CAF16	850516
YJL208C	NUC1	853222
YOR155C	ISN1	854326
YDR383C	NKP1	851991
YPL154C	PEP4	855949
YDR453C	TSA2	852064
YNL031C	HHT2	855700
YNL031C	HHT2	852295
YER008C	SEC3	856726
YKR050W	TRK2	853924
YDR273W	DON1	851866
YGR257C	MTM1	853173
YJR099W	YUH1	853562
YOR242C	SSP2	854416
YNR019W	ARE2	855753
YDR406W	PDR15	852015
YKL096W	CWP1	853766
YKR061W	KTR2	853935
YIL103W	DPH1	854703
YGL253W	HXK2	852639
YBL001C	ECM15	852285
YGL045W	RIM8	852837
YOR086C	TCB1	854253
YDL247W	MPH2	851350
YGR222W	PET54	853137
YLR383W	SMC6	851099
YCR077C	PAT1	850440
YNL049C	SFB2	855678
YGL143C	MRF1	852734
YNR004W	SWM2	855738
YJR016C	ILV3	853473
YML027W	YOX1	854981
YHL030W	ECM29	856355
YIL094C	LYS12	854714
YGL142C	GPI10	852735
YMR163C	INP2	855198
YAL013W	DEP1	851220
YBR111C	YSA1	852408
YPL112C	PEX25	855991
YKL040C	NFU1	853826
YJL158C	CIS3	853282
YBR072W	HSP26	852364
YDR276C	PMP3	851869
YHR120W	MSH1	856520
YGR227W	DIE2	853142
YKL013C	ARC19	853856
YMR018W	PEX9	855032
YBL039W-B		1466441
YIR018C-A		1466494
YGR232W	NAS6	853147
YCR037C	PHO87	850403
YDR298C	ATP5	851892
YIR029W	DAL2	854847
YBR054W	YRO2	852343
YKL065C	YET1	853800
YDR370C	DXO1	851976
YLR166C	SEC10	850863
YIL066C	RNR3	854744
YML095C	RAD10	854878
YNL098C	RAS2	855625
YDR357C	CNL1	851959
YKL141W	SDH3	853716
YCR088W	ABP1	850450
YDR495C	VPS3	852106
YNL293W	MSB3	855423
YMR315W-A		1466508
YMR237W	BCH1	855277
YPL215W	CBP3	855886
YPL135W	ISU1	855968
YPR184W	GDB1	856314
YPR037C	ERV2	856152
YOR175C	ALE1	854346
YNL077W	APJ1	855647
YNL177C	MRPL22	855544
YGR277C	CAB4	853194
YNL200C	NNR1	855521
YMR305C	SCW10	855352
YPR035W	GLN1	856147
YLR081W	GAL2	850770
YBR139W		852436
YML041C	VPS71	854966
YJL111W	CCT7	853333
YKR086W	PRP16	853961
YLR432W	IMD3	851152
YDR259C	YAP6	851846
YIL048W	NEO1	854763
YBR128C	ATG14	852425
YKL016C	ATP7	853853
YBR199W	KTR4	852498
YNL076W	MKS1	855648
YHR098C	SFB3	856498
YPL015C	HST2	856092
YNL020C	ARK1	855711
YDR502C	SAM2	852113
YDR447C	RPS17B	852058
YDL039C	PRM7	851522
YJL074C	SMC3	853371
YOR164C	GET4	854335
YKL166C	TPK3	853688
YEL042W	GDA1	856669
YGR118W	RPS23A	853015
YGR118W	RPS23A	856250
YDL225W	SHS1	851373
YIL006W	YIA6	854811
YHR182W		856588
YOL097C	WRS1	854056
YMR033W	ARP9	855049
YLR015W	BRE2	850702
YJL137C	GLG2	853304
YER139C	RTR1	856882
YDR224C	HTB1	851810
YOR360C	PDE2	854542
YNL155W	CUZ1	855567
YPL234C	VMA11	855842
YCL005W	LDB16	850351
YMR277W	FCP1	855320
YJR064W	CCT5	853527
YOL128C	YGK3	853992
YGL064C	MRH4	852816
YPL151C	PRP46	855952
YPL236C	ENV7	855840
YNL233W	BNI4	855488
YBR251W	MRPS5	852553
YIL176C	PAU14	854631
YIL176C	PAU14	853232
YHR046C	INM1	856442
YPL067C		856038
YCL045C	EMC1	850312
YOL045W	PSK2	854111
YDR418W	RPL12B	856656
YDR418W	RPL12B	852026
YMR215W	GAS3	855255
YJL088W	ARG3	853357
YHR101C	BIG1	856501
YER164W	CHD1	856911
YDR225W	HTA1	851811
YOR020W-A		1466480
YDL002C	NHP10	851562
YJL153C	INO1	853288
YHL020C	OPI1	856366
YJL145W	SFH5	853296
YGR034W	RPL26B	852922
YBR240C	THI2	852542
YOR283W		854457
YGR009C	SEC9	852892
YOR234C	RPL33B	854409
YPL227C	ALG5	855874
YGL035C	MIG1	852848
YLR001C		850687
YLR285C-A		1466418
YGL154C	LYS5	852723
YHR215W	PHO12	856625
YDR434W	GPI17	852044
YJR121W	ATP2	853585
YLL029W	FRA1	850630
YDR014W-A	HED1	4036073
YMR274C	RCE1	855317
YGL063W	PUS2	852817
YMR084W		855108
YNL092W		855632
YNR023W	SNF12	855757
YGR023W	MTL1	852905
YIL035C	CKA1	854776
YNL004W	HRB1	855728
YLR303W	MET17	851010
YPL002C	SNF8	856105
YOR384W	FRE5	854566
YAL056W	GPB2	851243
YMR317W		855366
YML054C	CYB2	854950
YPR159W	KRE6	856287
YHR133C	NSG1	856535
YGL254W	FZF1	852638
YBL092W	RPL32	852185
YPL070W	MUK1	856035
YNL218W	MGS1	855503
YMR024W	MRPL3	855039
YDR153C	ENT5	851731
YDL184C	RPL41A	851422
YDL184C	RPL41A	851344
YOR010C	TIR2	854174
YDL154W	MSH5	851401
YBR062C		852354
YBL014C	RRN6	852269
YNL250W	RAD50	855471
YNL314W	DAL82	855402
YNL227C	JJJ1	855495
YER054C	GIP2	856781
YAL001C	TFC3	851262
YJL012C	VTC4	853441
YGR286C	BIO2	853203
YGL159W		852717
YGR153W		853057
YKR019C	IRS4	853889
YNL290W	RFC3	855426
YJL107C		853337
YDR245W	MNN10	851832
YOR315W	SFG1	854493
YMR255W	GFD1	855297
YKL209C	STE6	853671
YBL047C	EDE1	852233
YNL189W	SRP1	855532
YER033C	ZRG8	856755
YGR136W	LSB1	853037
YFL022C	FRS2	850522
YDR183W	PLP1	851764
YMR119W	ASI1	855147
YBR145W	ADH5	852442
YMR227C	TAF7	855267
YER120W	SCS2	856856
YJL043W		853407
YOL158C	ENB1	854007
YGL197W	MDS3	852678
YHR150W	PEX28	856555
YPL040C	ISM1	856067
YDR003W-A		1466432
YHR070W	TRM5	856467
YBR248C	HIS7	852550
YNL118C	DCP2	855605
YCL036W	GFD2	850321
YGR196C	FYV8	853110
YLR060W	FRS1	850749
YJR147W	HMS2	853612
YDR394W	RPT3	852003
YCR051W		850418
YHL003C	LAG1	856386
YOR361C	PRT1	854543
YPR168W	NUT2	856297
YDR320C-A	DAD4	851919
YGL006W-A		1466456
YLR185W	RPL37A	850882
YPL181W	CTI6	855920
YER093C-A	AIM11	856829
YJL095W	BCK1	853350
YKL088W	CAB3	853774
YDL021W	GPM2	851541
YDR023W	SES1	851587
YHL027W	RIM101	856358
YBR200W	BEM1	852499
YPR003C		856111
YCR014C	POL4	850372
YBR105C	VID24	852402
YDR086C	SSS1	851659
YPL041C	MRX11	856066
YKL181W	PRS1	853654
YGR150C	CCM1	853053
YMR299C	DYN3	855345
YBL025W	RRN10	852256
YGL078C	DBP3	852802
YDL113C	ATG20	851445
YLR467W	YRF1-5	851189
YLR467W	YRF1-5	852158
YLR467W	YRF1-5	854577
YKL183W	LOT5	853652
YKL220C	FRE2	853660
YML022W	APT1	854986
YDR165W	TRM82	851743
YGL140C		852737
YML128C	MSC1	854911
YKL049C	CSE4	853817
YHR022C		856417
YNL127W	FAR11	855596
YLR415C		851133
YER007C-A	TMA20	856725
YKL047W	ANR2	853819
YDR389W	SAC7	851997
YOR007C	SGT2	854168
YBR215W	HPC2	852516
YNR073C	MAN2	856639
YNR073C	MAN2	855810
YDR173C	ARG82	851753
YOL016C	CMK2	854144
YBR003W	COQ1	852288
YBL046W	PSY4	852234
YIL115C	NUP159	854691
YMR189W	GCV2	855227
YDR409W	SIZ1	852018
YMR094W	CTF13	855119
YPL211W	NIP7	855890
YMR040W	YET2	855056
YBR168W	PEX32	852466
YER103W	SSA4	856840
YDR268W	MSW1	851861
YMR285C	NGL2	855329
YBR239C	ERT1	852541
YGR261C	APL6	853177
YGL207W	SPT16	852665
YDR403W	DIT1	852012
YGL080W	MPC1	852800
YLR219W	MSC3	850916
YJR025C	BNA1	853482
YLR177W		850874
YDR473C	PRP3	852084
YEL064C	AVT2	856645
YHR080C	LAM4	856480
YPL057C	SUR1	856050
YNL163C	RIA1	855558
YML028W	TSA1	854980
YOR035C	SHE4	854200
YLL058W		850668
YNR049C	MSO1	855785
YMR133W	REC114	855163
YFR005C	SAD1	850555
YML098W	TAF13	854875
YHR092C	HXT4	856492
YGR285C	ZUO1	853202
YLR401C	DUS3	851117
YDR378C	LSM6	851984
YBR098W	MMS4	852395
YOL082W	ATG19	854072
YGR077C	PEX8	852968
YOL164W-A		1466473
YLR259C	HSP60	850963
YCL009C	ILV6	850348
YJR133W	XPT1	853597
YNL299W	TRF5	855417
YBL087C	RPL23A	852191
YBL087C	RPL23A	856853
YMR208W	ERG12	855248
YAL011W	SWC3	851222
YKL179C	COY1	853675
YEL002C	WBP1	856716
YDR515W	SLF1	852127
YMR020W	FMS1	855034
YMR014W	BUD22	855028
YGR223C	HSV2	853138
YPR083W	MDM36	856198
YGL086W	MAD1	852794
YPL001W	HAT1	856106
YGL173C	XRN1	852702
YJL184W	GON7	853255
YPR193C	HPA2	856323
YER078W-A		1466536
YOR272W	YTM1	854446
YNL251C	NRD1	855470
YDL107W	MSS2	851451
YDL201W	TRM8	851326
YOL013C	HRD1	854149
YBR077C	SLM4	852369
YER007W	PAC2	856724
YNL143C		855579
YOR026W	BUB3	854191
YIL042C	PKP1	854769
YGR001C	EFM5	852884
YMR213W	CEF1	855253
YMR192W	GYL1	855230
YDR258C	HSP78	851845
YAL022C	FUN26	851211
YOR359W	VTS1	854541
YDR176W	NGG1	851756
YDL099W	BUG1	851459
YDR380W	ARO10	851987
YDL110C	TMA17	851448
YOR250C	CLP1	854424
Q0055	AI2	854594
YDR148C	KGD2	851726
YDL220C	CDC13	851306
YFL008W	SMC1	850540
YBL084C	CDC27	852194
YNL312W	RFA2	855404
YGR105W	VMA21	852997
YMR177W	MMT1	855215
YLR090W	XDJ1	850779
YPL279C	FEX2	855850
YOL012C	HTZ1	854150
YJL118W		853323
YNL124W	NAF1	855599
YIL124W	AYR1	854682
YOL026C	MIM1	854131
YPL022W	RAD1	856085
YLR173W		850870
YOR100C	CRC1	854267
YKL099C	UTP11	853762
YNL021W	HDA1	855710
YGL137W	SEC27	852740
YPL258C	THI21	855870
YOR375C	GDH1	854557
YHR147C	MRPL6	856552
YJR072C	NPA3	853535
YGL095C	VPS45	852785
YIL129C	TAO3	854677
YGL009C	LEU1	852875
YFL021W	GAT1	850523
YLR129W	DIP2	850820
YIL040W	APQ12	854771
YNR043W	MVD1	855779
YJR006W	POL31	853462
YAL039C	CYC3	851192
YDR504C	SPG3	852115
YFL033C	RIM15	850511
YIR008C	PRI1	854825
YHR006W	STP2	856397
YMR008C	PLB1	855020
YBR058C	UBP14	852349
YDR386W	MUS81	851994
YPL019C	VTC3	856088
YHR108W	GGA2	856508
YKL182W	FAS1	853653
YHR001W-A	QCR10	856390
YLL014W	EMC6	850646
YKR035W-A	DID2	853906
YIL079C	AIR1	854731
YDR208W	MSS4	851789
YIL143C	SSL2	854663
YDR324C	UTP4	851924
YDL170W	UGA3	851384
YDR317W	HIM1	851915
YOL155C	HPF1	854010
YDR436W	PPZ2	852046
YLR163C	MAS1	850860
YBR253W	SRB6	852555
YPL180W	TCO89	855922
YHR189W	PTH1	856596
YNL065W	AQR1	855660
YNL178W	RPS3	855543
YGL073W	HSF1	852806
YER006W	NUG1	856723
YIL127C	RRT14	854679
YML063W	RPS1B	854939
YKL187C	FAT3	853648
YMR168C	CEP3	855204
YIR037W	HYR1	854855
YPR061C	JID1	856174
YLR119W	SRN2	850810
YBL018C	POP8	852263
YDL111C	RRP42	851447
YKL006W	RPL14A	853864
YHR090C	YNG2	856490
YBR038W	CHS2	852326
YEL033W	MTC7	856678
YHL015W	RPS20	856371
YDL227C	HO	851371
YOL027C	MDM38	854130
Q0105	COB	854583
YHR015W	MIP6	856408
YMR148W	OSW5	855179
YJL077C	ICS3	853368
YPR178W	PRP4	856307
YLL061W	MMP1	850665
YHR132W-A	IGO2	856534
YPL282C	PAU22	855847
YPL282C	PAU22	854576
YBL015W	ACH1	852266
YHR207C	SET5	856614
YOR386W	PHR1	854568
YIL137C	TMA108	854669
YFL012W		850535
YBR008C	FLR1	852293
YGR205W	TDA10	853119
YPR001W	CIT3	856107
YML058W	SML1	854945
YML104C	MDM1	854867
YKL069W		853794
YPL026C	SKS1	856081
YGR218W	CRM1	853133
YBL066C	SEF1	852214
YPR164W	MMS1	856293
YLR363W-A		851078
YNL133C	FYV6	855589
YDL124W		851433
YNR032C-A	HUB1	855767
YGR108W	CLB1	853002
YHR109W	CTM1	856509
YPR153W	MAY24	856276
YCR095W-A		3077354
YNL223W	ATG4	855498
YKL005C	BYE1	853865
YKR011C		853881
YFR002W	NIC96	850552
YML092C	PRE8	854882
YER057C	HMF1	856785
YHR117W	TOM71	856517
YLR196W	PWP1	850893
YIL014W	MNT3	854801
YKL134C	OCT1	853724
YLR125W		850816
YBR231C	SWC5	852532
YGL008C	PMA1	852876
YPL129W	TAF14	855974
YER038W-A	FMP49	20098144
YLR046C		850735
YFR045W		850606
YBL112C		852160
YGR175C	ERG1	853086
YNR016C	ACC1	855750
YGL226C-A	OST5	852625
YLR113W	HOG1	850803
YBL013W	FMT1	852270
YMR106C	YKU80	855132
YLR460C		851182
YDL100C	GET3	851458
YMR272C	SCS7	855315
YGR094W	VAS1	852986
YBR163W	EXO5	852461
YPR147C		856270
YOL059W	GPD2	854095
YFR024C-A	LSB3	850580
YBL004W	UTP20	852282
YKL174C	TPO5	853680
YLR324W	PEX30	851034
YLR347C	KAP95	851061
YDL216C	RRI1	851310
YJR086W	STE18	853548
YMR159C	ATG16	855194
YGR067C		852958
YLR436C	ECM30	851156
YKL163W	PIR3	853693
YMR216C	SKY1	855256
YHR075C	PPE1	856474
YBR118W	TEF2	852415
YBR118W	TEF2	856195
YLR430W	SEN1	851150
YBR159W	IFA38	852456
YLR336C	SGD1	851049
YPL098C	MGR2	856006
YOR378W	AMF1	854560
YLR407W		851123
YOR220W	RCN2	854395
YJR095W	SFC1	853558
YLL003W	SFI1	850657
YPL231W	FAS2	855845
YDR296W	MHR1	851890
YMR158C-A		855192
YPR025C	CCL1	856136
YLR004C	THI73	850690
YIL031W	ULP2	854780
YPR167C	MET16	856296
YKR063C	LAS1	853937
YGL076C	RPL7A	852804
YHR190W	ERG9	856597
YKL154W	SRP102	853702
YLR319C	BUD6	851029
YER122C	GLO3	856859
YPR166C	MRP2	856295
YLR104W	LCL2	850794
YOL114C	PTH4	854035
YLR377C	FBP1	851092
YGL013C	PDR1	852871
YDR514C		852126
YER125W	RSP5	856862
YLR457C	NBP1	851180
YDR254W	CHL4	851841
YLR039C	RIC1	850728
YLL066W-A		850476
YHR185C	PFS1	856591
YLR337C	VRP1	851051
YJL181W	RBH1	853257
YOR104W	PIN2	854271
YER020W	GPA2	856741
YNL123W	NMA111	855600
YMR004W	MVP1	855016
YJR082C	EAF6	853544
YJL019W	MPS3	853434
YDR477W	SNF1	852088
YLL043W	FPS1	850683
YKL213C	DOA1	853667
YIL140W	AXL2	854666
YCR043C		850410
YPL089C	RLM1	856016
YBL103C	RTG3	852171
YLR193C	UPS1	850890
YDL204W	RTN2	851323
YDR019C	GCV1	851582
YHR011W	DIA4	856402
YML008C	ERG6	855003
YHR096C	HXT5	856496
YMR109W	MYO5	855136
YOR043W	WHI2	854208
YLR082C	SRL2	850771
YNL272C	SEC2	855449
YNL245C	CWC25	855476
YNR074C	AIF1	855811
YDR038C	ENA5	851608
YOL043C	NTG2	854114
YMR011W	HXT2	855023
YDR408C	ADE8	852017
YNR034W	SOL1	855769
YNR033W	ABZ1	855768
YNL201C	PSY2	855520
YJR065C	ARP3	853528
YBR281C	DUG2	852584
YAR002W	NUP60	851263
YMR204C	INP1	855244
YIL030C	SSM4	854781
YPL149W	ATG5	855954
YHR124W	NDT80	856524
YER107C	GLE2	856844
YGR112W	SHY1	853009
YPR084W		856199
YOL049W	GSH2	854108
YLR333C	RPS25B	851045
YKL113C	RAD27	853747
YLL053C		850673
YAR029W		851281
YFL054C	AQY3	850490
YNR021W		855755
YHL034C	SBP1	856351
YIL022W	TIM44	854790
YDR485C	VPS72	852096
YIL074C	SER33	854736
YGR096W	TPC1	852988
YBR086C	IST2	852382
YBR057C	MUM2	852348
YGR103W	NOP7	852995
YJR096W		853559
YGL230C		852621
YOL064C	MET22	854090
YBR126C	TPS1	852423
YNL211C	MRX7	855510
YBR092C	PHO3	852389
YLR445W	GMC2	851166
YOR191W	ULS1	854363
YHR198C	AIM18	856605
YHR021C	RPS27B	856415
YPR007C	REC8	856115
YAR019C	CDC15	851274
YLR146C	SPE4	850838
YBR233W-A	DAD3	852535
YER152C		856896
YJR007W	SUI2	853463
YER118C	SHO1	856854
YKL189W	HYM1	853646
YLR213C	CRR1	850910
YER082C	UTP7	856815
YPL063W	TIM50	856042
YFL051C		850493
YCR097W	HMRA1	850459
YDL248W	COS7	851348
YDL057W		851502
YMR236W	TAF9	855276
YIR031C	DAL7	854849
YDR046C	BAP3	851616
YDR025W	RPS11A	852337
YDR025W	RPS11A	851589
YER061C	CEM1	856790
YDR040C	ENA1	851610
YDR322W	MRPL35	851921
YHL014C	YLF2	856372
YOR211C	MGM1	854386
YNL146W		855576
YBR131W	CCZ1	852428
YDR123C	INO2	851701
YJL016W		853436
YJL077W-B		1466467
YML123C	PHO84	854916
YML099C	ARG81	854874
YER166W	DNF1	856913
YDR160W	SSY1	851738
YDL230W	PTP1	851368
YLR114C	AVL9	850805
YDR001C	NTH1	851564
YDR116C	MRPL1	851694
YOR370C	MRS6	854552
YML112W	CTK3	854928
YKR083C	DAD2	853958
YBL059W		852221
YNL188W	KAR1	855533
YJL089W	SIP4	853356
YFR047C	BNA6	850608
YDR196C	CAB5	851777
YGR101W	PCP1	852993
YDR331W	GPI8	851931
YMR312W	ELP6	855360
YBR043C	QDR3	852331
YDR385W	EFT2	854301
YDR385W	EFT2	851993
YOR317W	FAA1	854495
YJR158W	HXT16	853623
YOR239W	ABP140	854414
YOL091W	SPO21	854062
YDL089W	NUR1	851469
YHR151C	MTC6	856556
YIR003W	AIM21	854819
YAR050W	FLO1	851289
YKR100C	SKG1	853975
YCR017C	CWH43	850376
YLL066W-B		1466404
YHR166C	CDC23	856571
YBR264C	YPT10	852567
YDR363W-A	SEM1	851967
YJR139C	HOM6	853604
YHR138C		856540
YBL028C		852253
YEL011W	GLC3	856705
YBR135W	CKS1	852432
YOL142W	RRP40	854023
YGL151W	NUT1	852726
YFR022W	ROG3	850578
YER179W	DMC1	856926
YPR191W	QCR2	856321
YBR171W	SEC66	852469
YDL146W	LDB17	851409
YLR289W	GUF1	850996
YDR163W	CWC15	851741
YGL184C	STR3	852691
YLL026W	HSP104	850633
YIL039W	TED1	854772
YGL055W	OLE1	852825
YGL226W	MTC3	852626
YOR107W	RGS2	854274
YOL127W	RPL25	853993
YNL261W	ORC5	855460
YML100W	TSL1	854872
YGL058W	RAD6	852822
YPL187W	MF(ALPHA)1	855914
YBR146W	MRPS9	852443
YNR006W	VPS27	855739
YNL054W	VAC7	855673
YJL052W	TDH1	853395
YGR198W	YPP1	853112
YOR265W	RBL2	854439
YOR057W	SGT1	854222
YOL025W	LAG2	854133
YML012W	ERV25	854997
YMR036C	MIH1	855052
YLR370C	ARC18	851085
YLR152C		850845
YHL009C	YAP3	856377
YLR012C		850699
YGR010W	NMA2	852893
YGL186C	TPN1	852689
YCL001W-B		850356
YGL117W		852761
YIL084C	SDS3	854725
YJR094W-A	RPL43B	853557
YJR094W-A	RPL43B	856156
YGL200C	EMP24	852675
YDR201W	SPC19	851782
YGR262C	BUD32	853178
YLR227C	ADY4	850924
YER089C	PTC2	856823
YOR124C	UBP2	854291
YPL152W-A		1466519
YFR011C		850563
YBR007C	DSF2	852292
YKL122C	SRP21	853737
YGL158W	RCK1	852719
YPR024W	YME1	856135
YPL233W	NSL1	855843
YIL105W-A		13393613
YFL044C	OTU1	850500
YPR173C	VPS4	856303
YGR089W	NNF2	852980
YGR110W	CLD1	853007
YOR075W	UFE1	854242
YLR433C	CNA1	851153
YOR069W	VPS5	854235
YKL133C		853725
YGR043C	NQM1	852934
YDR497C	ITR1	852108
YCR046C	IMG1	850413
YML038C	YMD8	854970
YCR054C	CTR86	850421
YNR058W	BIO3	855795
YLR246W	ERF2	850947
YGR042W	MTE1	852933
YDR127W	ARO1	851705
YGR278W	CWC22	853195
YOR363C	PIP2	854545
YDL160C-A	MHF2	1466431
YLR085C	ARP6	850774
YER029C	SMB1	856751
YOL071W		854083
YKR057W	RPS21A	853931
YGR087C	PDC6	852978
YEL055C	POL5	856655
YOR382W	FIT2	854564
YNL075W	IMP4	855649
YPL010W	RET3	856097
YML131W		854908
YGR026W		852910
YLR093C	NYV1	850782
YKR054C	DYN1	853928
YEL065W	SIT1	856644
YGL105W	ARC1	852773
YGL115W	SNF4	852763
YNL036W	NCE103	855692
YER173W	RAD24	856920
YKR056W	TRM2	853930
YJL073W	JEM1	853372
YDL128W	VCX1	851429
YIL102C-A		3799974
YLR026C	SED5	850713
YDR310C	SUM1	851905
YLR267W	BOP2	850972
YKL203C	TOR2	853632
YNR002C	ATO2	855736
YGR079W		852970
YNL280C	ERG24	855441
YNL167C	SKO1	855554
YMR321C		855371
YFR032C-A	RPL29	850592
YFL047W	RGD2	850497
YBR081C	SPT7	852373
YOL159C	CSS3	854006
YNR046W	TRM112	855782
YNL294C	RIM21	855422
YDL191W	RPL35A	851419
YDL191W	RPL35A	851336
YDR147W	EKI1	851725
YOR188W	MSB1	854360
YDL155W	CLB3	851400
YNL063W	MTQ1	855662
YBL038W	MRPL16	852242
YHL004W	MRP4	856384
YAR020C	PAU7	851275
YOR178C	GAC1	854350
YPL017C	IRC15	856090
YHL046C	PAU13	856339
YGR210C		853124
YLR157C-C		1466410
YLR157C-C		1466411
YLR157C-C		1466415
YLR157C-C		1466414
YJR144W	MGM101	853609
YDL058W	USO1	851501
YIL109C	SEC24	854697
YEL005C	VAB2	856713
YIR034C	LYS1	854852
YOR338W		854516
YOL147C	PEX11	854018
YFL066C		850478
YBR009C	HHF1	852294
YBR009C	HHF1	855701
YDL157C		851398
YDR144C	MKC7	851722
YJR151W-A		1466471
YDR059C	UBC5	851631
YDR443C	SSN2	852053
YHR163W	SOL3	856568
YCL001W	RER1	850354
YNL146C-A		1466510
YDR405W	MRP20	852014
YJR010W	MET3	853466
YAL046C	BOL3	851251
YPL012W	RRP12	856095
YGL003C	CDH1	852881
YKR024C	DBP7	853894
YNL015W	PBI2	855717
YGR122W		853020
YDL188C	PPH22	851339
YCR104W	PAU3	850468
YJL029C	VPS53	853423
YMR222C	FSH2	855262
YBR056W-A		1466443
YGL189C	RPS26A	852686
